"satisfaction","customer_type","age","travel_type","cabin_class","flight_distance","seat_comfort","time_convenient","food_drink","gate_location","wifi","entertainment","online_support","ease_booking","onboard_service","legroom","baggage","checkin","cleanliness","online_boarding","dep_delay","arr_delay","arr_delay_extra"
"satisfied","Loyal Customer",24,"Business travel","Eco",2580,5,2,2,2,5,5,5,5,5,3,2,3,4,5,6,0,-6.63055898779807
"satisfied","Loyal Customer",11,"Personal Travel","Eco",1761,0,1,0,3,3,0,3,3,1,2,3,2,3,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",57,"Personal Travel","Eco",1189,1,1,1,1,4,5,5,4,4,4,4,4,4,3,4,0,-4.67286074753316
"satisfied","Loyal Customer",57,"Personal Travel","Eco",428,4,4,4,4,2,5,4,4,4,4,4,5,4,3,0,13,12.2425357329967
"satisfied","Loyal Customer",26,"Personal Travel","Eco",1681,4,4,4,4,4,4,4,2,2,2,2,3,2,4,18,14,-4.3767484293875
"satisfied","Loyal Customer",9,"Personal Travel","Eco",1630,4,2,4,4,3,4,3,3,3,2,3,4,4,3,5,0,-5.65170986766561
"satisfied","Loyal Customer",42,"Business travel","Eco",1871,4,2,2,2,4,4,4,4,5,2,3,1,2,4,14,6,-8.46135194885769
"satisfied","Loyal Customer",25,"Business travel","Eco",1087,4,2,2,2,4,4,4,4,1,4,3,4,5,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",64,"Personal Travel","Eco",440,2,2,2,2,4,4,5,5,5,5,5,3,5,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",28,"Business travel","Eco",1963,5,1,1,1,5,5,5,5,3,1,2,4,1,5,9,5,-4.56710634819542
"satisfied","disloyal Customer",11,"Business travel","Eco",2592,4,4,4,3,2,4,2,2,4,5,4,5,4,2,4,0,-4.67286074753316
"satisfied","Loyal Customer",30,"Personal Travel","Eco",1986,4,1,4,2,2,4,2,2,2,2,2,4,2,2,6,4,-2.63055898779806
"satisfied","Loyal Customer",9,"Personal Travel","Eco",2028,4,4,4,4,5,5,4,4,4,4,4,4,4,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",26,"Personal Travel","Eco",1573,5,5,2,2,2,1,3,5,5,5,5,2,5,2,34,102,67.9616656484933
"satisfied","Loyal Customer",16,"Personal Travel","Eco",1899,5,2,2,2,2,3,5,5,5,5,5,5,5,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",69,"Personal Travel","Eco",1395,3,3,3,3,4,4,5,5,5,5,5,5,5,4,20,30,9.6655533303476
"satisfied","Loyal Customer",44,"Personal Travel","Eco",1668,4,5,4,5,1,4,1,1,5,2,5,3,4,1,0,0,-0.757464267003349
"satisfied","Loyal Customer",36,"Business travel","Eco",2053,3,3,3,3,3,4,3,3,3,2,2,4,2,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",65,"Personal Travel","Eco",437,2,2,2,2,3,5,5,5,5,5,5,5,5,5,0,13,12.2425357329967
"satisfied","Loyal Customer",22,"Personal Travel","Eco",2983,3,3,5,3,2,5,5,5,5,5,5,3,5,3,8,2,-6.58825722806297
"satisfied","Loyal Customer",35,"Personal Travel","Eco",1617,5,1,5,4,1,5,1,1,4,1,4,2,4,1,0,0,-0.757464267003349
"satisfied","Loyal Customer",23,"Personal Travel","Eco",1399,1,3,1,1,4,1,1,3,3,4,3,5,3,1,14,3,-11.4613519488577
"satisfied","Loyal Customer",23,"Business travel","Eco",2458,4,4,4,4,4,4,4,4,3,4,4,3,3,4,31,23,-8.10178699110938
"satisfied","disloyal Customer",24,"Business travel","Eco",1229,0,0,0,3,4,0,5,4,2,1,4,5,4,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",18,"Personal Travel","Eco",1920,2,2,2,2,2,5,5,4,4,4,4,5,4,3,37,26,-10.9748817119041
"satisfied","disloyal Customer",20,"Business travel","Eco",2312,4,0,4,5,2,4,2,2,4,3,4,4,5,2,0,0,-0.757464267003349
"satisfied","Loyal Customer",28,"Personal Travel","Eco",2151,2,2,2,2,2,4,5,5,5,5,5,3,5,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",23,"Business travel","Eco",2668,5,2,2,2,5,5,3,5,5,5,4,2,5,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",37,"Business travel","Eco",1985,3,3,5,3,3,3,3,3,1,3,1,5,1,3,0,1,0.242535732996651
"satisfied","Loyal Customer",50,"Personal Travel","Eco",1916,4,4,2,2,5,2,5,5,4,3,4,4,4,5,34,17,-17.0383343515067
"satisfied","Loyal Customer",59,"Business travel","Eco",569,5,4,2,4,4,2,3,5,5,5,5,5,5,5,8,5,-3.58825722806297
"satisfied","Loyal Customer",54,"Personal Travel","Eco",1011,4,3,3,3,4,4,4,4,2,3,1,2,3,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",62,"Personal Travel","Eco",1190,5,2,5,4,2,4,4,2,2,2,2,4,2,3,0,6,5.24253573299665
"satisfied","Loyal Customer",41,"Business travel","Eco",1660,4,4,4,4,4,4,4,4,5,1,4,4,2,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",8,"Personal Travel","Eco",2359,0,5,0,3,2,0,2,2,3,2,4,3,4,2,4,2,-2.67286074753316
"satisfied","Loyal Customer",38,"Personal Travel","Eco",1309,2,2,5,2,3,4,5,4,4,5,4,5,4,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",43,"Personal Travel","Eco",1111,3,5,5,5,3,1,3,3,3,3,3,5,3,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",33,"Business travel","Eco",1639,0,0,0,2,1,0,1,1,3,4,3,3,4,1,32,22,-10.0806361112418
"satisfied","Loyal Customer",65,"Personal Travel","Eco",1027,4,4,4,4,4,4,4,4,5,3,5,3,4,4,8,0,-8.58825722806297
"satisfied","Loyal Customer",54,"Personal Travel","Eco",77,5,5,5,5,4,5,4,4,4,4,4,2,4,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",32,"Personal Travel","Eco",1534,3,3,3,3,5,4,4,4,4,4,4,4,4,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",62,"Business travel","Eco",1734,4,2,2,2,4,4,4,4,3,4,5,1,3,4,2,0,-2.71516250726825
"satisfied","Loyal Customer",21,"Personal Travel","Eco",2171,4,4,4,4,5,4,5,4,4,4,4,3,4,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",36,"Business travel","Eco",1662,2,3,3,3,2,2,2,2,5,3,5,2,4,2,0,3,2.24253573299665
"satisfied","Loyal Customer",68,"Personal Travel","Eco",826,1,1,1,1,5,5,5,4,4,4,4,4,4,5,1,0,-1.7363133871358
"satisfied","Loyal Customer",28,"Business travel","Eco",1161,4,5,5,5,4,4,4,4,4,2,3,3,3,4,29,44,14.8559112491555
"satisfied","Loyal Customer",54,"Business travel","Eco",2303,4,1,1,1,4,4,4,4,5,4,3,4,1,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",9,"Personal Travel","Eco",2053,5,2,5,2,2,5,1,2,3,1,2,1,2,2,21,5,-16.3132957897849
"satisfied","Loyal Customer",66,"Personal Travel","Eco",2194,4,4,4,3,5,5,5,3,3,4,3,4,3,5,36,19,-16.9960325917716
"satisfied","disloyal Customer",21,"Business travel","Eco",2388,4,3,3,3,1,3,1,1,5,2,4,3,5,1,14,0,-14.4613519488577
"satisfied","Loyal Customer",14,"Personal Travel","Eco",1400,5,5,5,5,5,4,4,5,5,5,5,3,5,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",21,"Personal Travel","Eco",1440,4,4,4,4,5,4,5,4,4,4,4,5,4,4,8,0,-8.58825722806297
"satisfied","Loyal Customer",45,"Personal Travel","Eco",738,5,5,5,5,5,5,4,5,5,5,5,4,5,3,1,7,5.2636866128642
"satisfied","Loyal Customer",60,"Personal Travel","Eco",792,3,3,3,3,2,4,4,4,4,4,4,4,4,5,61,56,-4.46726059508297
"satisfied","Loyal Customer",31,"Business travel","Eco",2266,5,5,1,5,5,5,5,5,2,4,2,3,5,5,81,87,6.95575700226797
"satisfied","Loyal Customer",43,"Business travel","Eco",1945,5,2,2,2,5,5,5,5,2,3,3,3,5,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",45,"Personal Travel","Eco",1195,2,2,2,2,5,5,5,5,5,5,5,5,5,5,13,9,-4.48250282872523
"satisfied","Loyal Customer",38,"Personal Travel","Eco",2424,5,1,1,1,5,5,5,5,1,4,3,2,3,5,11,22,10.4751954115397
"satisfied","Loyal Customer",47,"Personal Travel","Eco",444,4,2,4,3,4,4,4,4,4,4,4,2,4,4,9,0,-9.56710634819542
"satisfied","Loyal Customer",64,"Personal Travel","Eco",873,5,4,4,4,1,3,4,5,5,5,5,4,5,1,0,0,-0.757464267003349
"satisfied","Loyal Customer",35,"Business travel","Eco",2024,2,5,5,5,2,2,2,2,2,1,2,5,3,2,0,0,-0.757464267003349
"satisfied","disloyal Customer",24,"Business travel","Eco",2333,5,5,5,3,3,5,3,3,1,1,1,5,5,3,7,0,-7.60940810793052
"satisfied","Loyal Customer",55,"Personal Travel","Eco",994,0,2,0,4,2,4,3,3,3,0,3,1,3,3,68,80,12.6807955639899
"satisfied","Loyal Customer",16,"Personal Travel","Eco",1957,3,3,3,3,5,3,5,4,4,4,4,5,4,5,1,11,9.2636866128642
"satisfied","Loyal Customer",36,"Personal Travel","Eco",1781,0,0,0,4,5,5,5,4,4,4,4,5,4,3,0,0,-0.757464267003349
"satisfied","disloyal Customer",24,"Business travel","Eco",1860,5,5,5,4,3,5,5,3,4,5,5,4,4,3,7,2,-5.60940810793052
"satisfied","Loyal Customer",57,"Business travel","Eco",811,5,4,2,4,4,3,1,5,5,5,5,1,5,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",14,"Personal Travel","Eco",1846,5,5,5,2,1,5,1,1,5,5,5,5,5,1,9,3,-6.56710634819542
"satisfied","Loyal Customer",65,"Business travel","Eco",1302,4,2,1,2,4,4,4,4,4,5,5,1,5,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",25,"Personal Travel","Eco",1666,5,4,5,2,3,5,3,3,4,2,5,3,5,3,0,3,2.24253573299665
"satisfied","Loyal Customer",13,"Personal Travel","Eco",2985,4,2,5,2,4,5,4,4,5,4,1,2,4,4,13,4,-9.48250282872524
"satisfied","Loyal Customer",17,"Personal Travel","Eco",1473,4,5,4,4,1,4,1,1,5,5,4,5,5,1,4,0,-4.67286074753316
"satisfied","Loyal Customer",65,"Business travel","Eco",388,4,1,3,1,1,4,1,4,4,4,4,3,4,4,2,1,-1.71516250726825
"satisfied","Loyal Customer",59,"Personal Travel","Eco",817,3,3,3,3,2,4,1,4,4,4,5,5,4,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",18,"Personal Travel","Eco",2472,1,1,1,1,2,5,4,3,3,3,3,4,3,4,0,0,-0.757464267003349
"satisfied","disloyal Customer",44,"Business travel","Eco",959,0,0,0,2,5,0,5,5,1,5,1,3,3,5,13,14,0.517497171274765
"satisfied","Loyal Customer",11,"Personal Travel","Eco",1873,2,2,2,2,4,4,4,4,4,4,4,5,4,3,11,16,4.47519541153967
"satisfied","disloyal Customer",23,"Business travel","Eco",1385,4,0,4,1,3,4,1,3,4,5,5,2,5,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",26,"Personal Travel","Eco",1376,3,3,5,3,2,5,4,3,3,4,3,4,3,4,13,27,13.5174971712748
"satisfied","Loyal Customer",56,"Personal Travel","Eco",772,4,4,4,4,2,4,4,3,3,4,3,4,3,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",24,"Business travel","Eco",1549,4,4,2,4,4,4,3,4,3,1,1,1,2,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",30,"Personal Travel","Eco",1569,3,3,3,3,3,5,5,4,4,4,4,3,4,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",7,"Personal Travel","Eco",2945,0,4,0,4,1,0,1,1,3,2,5,3,4,1,0,0,-0.757464267003349
"satisfied","Loyal Customer",57,"Personal Travel","Eco",72,4,4,4,4,5,4,5,4,4,4,4,4,4,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",65,"Personal Travel","Eco",1076,3,3,3,3,5,4,2,5,5,5,5,3,5,5,0,3,2.24253573299665
"satisfied","Loyal Customer",39,"Business travel","Eco",2373,4,4,4,4,4,4,4,4,2,4,5,3,4,4,62,46,-15.4461097152154
"satisfied","Loyal Customer",19,"Personal Travel","Eco",1213,5,4,5,3,4,5,3,4,3,4,4,5,4,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",60,"Personal Travel","Eco",1064,2,2,2,2,5,4,4,5,5,5,5,3,5,4,11,0,-11.5248045884603
"satisfied","Loyal Customer",40,"Personal Travel","Eco",1631,2,2,2,2,5,5,5,5,5,5,5,5,5,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",45,"Business travel","Eco",647,4,3,3,3,4,5,5,4,4,4,4,4,4,1,0,0,-0.757464267003349
"satisfied","Loyal Customer",11,"Personal Travel","Eco",1732,4,3,4,3,3,3,4,1,1,4,1,4,1,1,0,0,-0.757464267003349
"satisfied","Loyal Customer",9,"Personal Travel","Eco",3403,2,2,2,2,5,4,5,4,4,4,4,5,4,3,9,12,2.43289365180458
"satisfied","Loyal Customer",8,"Personal Travel","Eco",1664,4,4,4,4,4,3,5,5,5,4,5,3,5,3,1,7,5.2636866128642
"satisfied","Loyal Customer",65,"Personal Travel","Eco",545,2,2,2,2,5,5,1,5,5,5,4,2,5,1,0,0,-0.757464267003349
"satisfied","Loyal Customer",51,"Personal Travel","Eco",986,0,1,0,4,5,0,5,5,1,5,3,1,3,5,2,12,9.28483749273174
"satisfied","Loyal Customer",29,"Personal Travel","Eco",1792,0,0,0,3,3,4,4,4,4,4,4,4,4,3,16,9,-7.41905018912259
"satisfied","Loyal Customer",33,"Personal Travel","Eco",2234,4,4,4,4,2,5,4,5,5,5,5,4,5,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",12,"Personal Travel","Eco",2879,5,3,2,2,5,5,5,5,4,1,4,1,5,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",15,"Personal Travel","Eco",2252,3,3,3,3,2,5,5,4,4,4,4,4,4,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",59,"Personal Travel","Eco",91,0,4,0,2,2,4,4,5,5,0,5,3,5,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",51,"Business travel","Eco",2098,4,3,3,3,4,4,4,4,4,2,4,4,3,4,0,5,4.24253573299665
"satisfied","Loyal Customer",51,"Personal Travel","Eco",1199,4,4,3,3,4,5,5,1,1,3,1,5,1,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",49,"Personal Travel","Eco",855,1,1,1,1,4,5,3,5,5,5,5,5,5,5,2,0,-2.71516250726825
"satisfied","Loyal Customer",33,"Personal Travel","Eco",1949,4,5,4,5,4,4,4,4,1,3,4,1,4,4,67,63,-3.34035531587769
"satisfied","Loyal Customer",7,"Personal Travel","Eco",2066,3,3,3,3,3,4,5,3,3,4,3,5,3,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",43,"Personal Travel","Eco",329,4,4,4,4,4,4,4,4,2,1,3,2,4,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",51,"Personal Travel","Eco",979,0,3,0,4,1,3,2,3,3,0,3,2,3,2,0,0,-0.757464267003349
"satisfied","Loyal Customer",40,"Business travel","Eco",1988,2,3,1,3,2,2,2,2,2,2,3,2,2,2,0,0,-0.757464267003349
"satisfied","Loyal Customer",17,"Personal Travel","Eco",2410,0,2,0,3,1,0,1,1,4,5,3,1,4,1,0,0,-0.757464267003349
"satisfied","Loyal Customer",69,"Personal Travel","Eco",461,3,3,3,3,3,5,4,4,4,4,4,3,4,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",44,"Business travel","Eco",1826,4,4,4,4,4,4,4,4,2,2,1,1,5,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",58,"Personal Travel","Eco",867,2,2,2,2,4,4,5,5,5,5,5,2,5,1,0,0,-0.757464267003349
"satisfied","Loyal Customer",34,"Personal Travel","Eco",2276,5,3,3,3,2,4,2,5,5,5,5,2,5,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",31,"Personal Travel","Eco",1540,5,3,5,3,2,5,2,2,2,5,4,2,3,2,0,4,3.24253573299665
"satisfied","Loyal Customer",17,"Personal Travel","Eco",1349,5,5,1,5,3,4,5,2,2,2,2,4,2,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",61,"Personal Travel","Eco",594,5,5,5,5,5,5,4,5,5,5,5,4,5,3,0,0,-0.757464267003349
"satisfied","disloyal Customer",22,"Business travel","Eco",1871,4,5,4,3,5,4,5,5,3,5,4,4,5,5,2,0,-2.71516250726825
"satisfied","Loyal Customer",31,"Personal Travel","Eco",1558,4,5,4,5,5,4,5,5,5,4,4,3,4,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",38,"Personal Travel","Eco",2036,0,4,0,3,2,0,2,2,4,2,5,5,5,2,70,54,-15.276902676275
"satisfied","Loyal Customer",52,"Personal Travel","Eco",436,4,4,4,4,5,4,5,4,4,4,4,3,4,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",63,"Personal Travel","Eco",650,1,1,1,1,5,4,4,4,4,4,4,3,4,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",12,"Personal Travel","Eco",2391,5,5,4,5,1,3,4,5,5,5,5,2,5,5,29,25,-4.14408875084448
"satisfied","Loyal Customer",38,"Business travel","Eco",1323,5,5,5,5,5,5,5,5,1,3,2,3,5,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",45,"Business travel","Eco",1224,4,5,5,5,2,5,1,4,4,4,4,5,4,1,0,0,-0.757464267003349
"satisfied","Loyal Customer",46,"Personal Travel","Eco",585,2,2,2,2,5,5,4,3,3,4,3,3,3,4,13,12,-1.48250282872523
"satisfied","Loyal Customer",8,"Personal Travel","Eco",2973,3,2,2,2,3,4,3,3,3,3,3,5,5,3,0,10,9.24253573299665
"satisfied","Loyal Customer",42,"Business travel","Eco",2521,4,2,2,2,5,4,5,5,5,5,2,4,4,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",44,"Business travel","Eco",565,5,1,1,1,3,4,5,5,5,5,5,1,5,5,68,58,-9.31920443601014
"satisfied","disloyal Customer",18,"Business travel","Eco",1360,5,0,5,2,1,5,1,1,2,3,4,5,2,1,0,0,-0.757464267003349
"satisfied","Loyal Customer",43,"Personal Travel","Eco",441,4,4,4,4,5,4,5,4,4,5,4,3,4,4,14,0,-14.4613519488577
"satisfied","Loyal Customer",45,"Personal Travel","Eco",1162,0,4,0,4,4,4,5,1,1,1,1,3,1,4,0,13,12.2425357329967
"satisfied","Loyal Customer",69,"Personal Travel","Eco",808,0,5,0,4,5,5,4,2,2,0,5,5,2,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",34,"Personal Travel","Eco",4361,4,4,4,4,3,5,4,4,4,4,4,3,4,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",12,"Personal Travel","Eco",1831,5,4,5,4,2,5,3,2,5,5,5,4,4,2,29,14,-15.1440887508445
"satisfied","Loyal Customer",58,"Personal Travel","Eco",589,5,5,5,5,4,4,4,5,5,5,5,3,5,4,1,0,-1.7363133871358
"satisfied","Loyal Customer",59,"Personal Travel","Eco",566,5,3,5,5,1,1,2,2,2,5,2,5,2,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",65,"Personal Travel","Eco",612,2,2,1,2,5,4,5,4,4,4,4,4,4,2,95,88,-5.74813067958636
"satisfied","disloyal Customer",21,"Business travel","Eco",1131,0,0,0,2,3,0,3,3,1,2,5,5,5,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",28,"Personal Travel","Eco",1548,4,1,4,2,4,4,4,4,2,5,2,3,2,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",25,"Business travel","Eco",2088,0,5,0,3,3,0,5,3,1,4,5,2,1,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",7,"Personal Travel","Eco",1904,3,3,3,3,1,3,3,4,4,4,4,2,4,2,0,0,-0.757464267003349
"satisfied","Loyal Customer",58,"Business travel","Eco",1796,4,3,3,3,3,5,4,5,5,4,5,3,5,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",22,"Personal Travel","Eco",2403,3,3,3,3,3,5,4,5,5,5,5,3,5,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",27,"Personal Travel","Eco",2142,1,1,1,1,5,5,5,5,4,5,4,5,4,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",38,"Personal Travel","Eco",1644,4,4,3,3,4,4,4,2,2,3,2,3,2,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",23,"Business travel","Eco",2879,0,4,0,3,2,0,2,2,2,2,5,3,2,2,71,45,-25.2557517964075
"satisfied","Loyal Customer",40,"Personal Travel","Eco",2336,4,4,4,4,4,4,5,4,4,3,4,3,4,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",20,"Personal Travel","Eco",1581,4,4,4,4,4,4,4,4,1,2,2,5,3,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",28,"Business travel","Eco",2438,5,3,5,5,5,5,5,5,1,2,5,3,2,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",65,"Personal Travel","Eco",971,5,5,5,5,3,4,5,4,4,4,4,4,4,4,0,0,-0.757464267003349
"satisfied","disloyal Customer",25,"Business travel","Eco",1571,4,5,3,4,3,3,3,3,5,5,5,1,5,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",22,"Personal Travel","Eco",3600,0,0,0,1,3,0,3,3,2,4,5,3,1,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",7,"Personal Travel","Eco",2533,3,3,3,3,2,4,4,4,4,4,4,3,4,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",44,"Personal Travel","Eco",90,5,5,5,5,3,5,5,5,5,5,5,5,5,3,35,35,-0.0171834716391961
"satisfied","Loyal Customer",35,"Business travel","Eco",2648,5,5,5,5,5,5,5,5,1,4,4,3,3,5,81,43,-37.044242997732
"satisfied","Loyal Customer",13,"Personal Travel","Eco",2744,1,1,1,1,5,5,5,5,5,5,5,4,5,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",42,"Business travel","Eco",123,4,5,5,5,3,3,1,4,4,4,4,4,4,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",56,"Personal Travel","Eco",1007,4,4,4,4,5,5,5,5,3,3,5,5,5,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",47,"Business travel","Eco",1810,5,4,4,4,5,5,5,5,3,5,5,3,3,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",52,"Business travel","Eco",1335,5,1,1,1,5,5,5,5,3,1,2,2,1,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",59,"Business travel","Eco",1444,4,2,2,2,4,4,4,4,5,3,5,3,3,4,0,9,8.24253573299665
"satisfied","disloyal Customer",21,"Business travel","Eco",1879,5,5,5,1,1,5,1,1,5,2,5,4,5,1,0,0,-0.757464267003349
"satisfied","Loyal Customer",63,"Personal Travel","Eco",305,4,3,4,3,5,4,5,5,4,4,5,3,5,5,26,39,12.7924586095529
"satisfied","Loyal Customer",35,"Business travel","Eco",2565,4,1,1,1,4,4,4,4,5,2,1,1,2,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",51,"Personal Travel","Eco",428,2,2,2,2,2,5,1,4,4,4,4,2,4,1,0,0,-0.757464267003349
"satisfied","Loyal Customer",54,"Personal Travel","Eco",422,1,1,1,1,2,5,5,4,4,4,4,5,4,4,18,22,3.6232515706125
"satisfied","Loyal Customer",35,"Business travel","Eco",1193,5,4,4,4,5,4,5,5,1,3,5,3,1,5,62,51,-10.4461097152154
"satisfied","Loyal Customer",36,"Personal Travel","Eco",2071,4,4,4,4,2,4,4,4,4,4,4,5,4,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",45,"Business travel","Eco",625,5,4,4,4,4,2,5,5,5,5,5,5,5,3,0,25,24.2425357329967
"satisfied","Loyal Customer",33,"Personal Travel","Eco",3066,5,5,5,5,3,4,4,4,4,4,4,5,4,3,0,10,9.24253573299665
"satisfied","Loyal Customer",60,"Business travel","Eco",666,4,2,2,2,5,2,3,4,4,4,4,4,4,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",32,"Personal Travel","Eco",1453,3,3,3,3,5,5,5,5,3,4,5,3,4,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",52,"Business travel","Eco",80,5,4,3,4,3,4,3,5,5,5,5,2,5,5,50,44,-5.69992027362599
"satisfied","Loyal Customer",54,"Personal Travel","Eco",1455,3,3,3,3,4,5,4,5,5,5,5,4,5,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",45,"Personal Travel","Eco",673,0,2,0,3,1,2,3,3,3,0,3,1,3,2,3,1,-2.69401162740071
"satisfied","Loyal Customer",34,"Personal Travel","Eco",1273,4,4,0,3,4,0,4,4,5,4,5,5,4,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",43,"Personal Travel","Eco",679,3,3,3,3,5,5,5,5,3,4,3,1,3,5,15,49,33.5597989310099
"satisfied","Loyal Customer",54,"Personal Travel","Eco",391,4,4,4,4,3,5,5,4,4,4,4,3,4,3,0,6,5.24253573299665
"satisfied","Loyal Customer",75,"Business travel","Eco",2052,5,2,4,4,5,5,5,2,3,4,3,5,5,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",9,"Personal Travel","Eco Plus",2663,4,4,4,4,3,4,5,3,3,3,3,5,3,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",37,"Business travel","Eco Plus",2357,4,3,3,3,4,4,4,4,2,2,4,3,5,4,0,9,8.24253573299665
"satisfied","Loyal Customer",45,"Business travel","Eco Plus",2402,4,1,1,1,4,4,4,4,4,3,2,5,5,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",25,"Personal Travel","Eco Plus",1910,3,3,3,3,5,5,4,3,3,4,3,5,3,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",40,"Personal Travel","Eco Plus",2884,2,2,5,2,4,4,4,4,3,4,5,4,4,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",37,"Personal Travel","Eco Plus",1712,5,5,3,5,2,5,5,4,4,4,4,3,4,4,0,20,19.2425357329967
"satisfied","Loyal Customer",69,"Business travel","Eco Plus",88,4,2,4,4,2,2,1,4,4,4,4,2,4,1,0,0,-0.757464267003349
"satisfied","Loyal Customer",31,"Personal Travel","Eco Plus",1441,4,2,4,2,4,4,4,4,5,1,3,5,1,4,25,17,-8.22869227031467
"satisfied","Loyal Customer",33,"Business travel","Eco Plus",1886,4,4,4,4,4,4,4,4,2,4,3,2,3,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",22,"Business travel","Eco Plus",2870,5,1,1,1,5,4,5,5,4,3,5,4,1,5,4,0,-4.67286074753316
"satisfied","Loyal Customer",38,"Personal Travel","Eco Plus",2216,5,5,4,5,2,5,4,5,5,5,5,4,5,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",56,"Business travel","Eco Plus",1956,5,1,1,1,5,5,5,5,3,5,5,5,4,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",30,"Personal Travel","Eco Plus",2601,4,2,2,2,5,5,1,4,4,4,4,4,4,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",45,"Business travel","Eco Plus",2046,4,1,1,1,5,4,5,5,2,3,5,3,2,5,15,18,2.55979893100986
"satisfied","Loyal Customer",30,"Personal Travel","Eco Plus",1590,2,2,5,2,2,5,5,3,3,3,3,5,3,4,72,49,-22.23460091654
"satisfied","Loyal Customer",60,"Personal Travel","Eco Plus",480,2,2,2,2,3,5,5,4,4,4,4,3,4,4,8,9,0.411742771937029
